seed,deflection,zone,n_entered,entry_mean_step,entry_std_step,local_temporal_jitter,success_rate,death_rate
6,0.1,B_transition,69,97.42028985507247,1.756196459095781,0.018027009175299764,0.5857142857142857,0.4142857142857143
6,0.1,C_downstream,48,269.8541666666667,8.767814207213917,0.03249093506868744,0.5857142857142857,0.4142857142857143
7,0.1,A_entry,70,0.0,0.0,0.0,0.5571428571428572,0.44285714285714284
7,0.1,B_transition,70,96.62857142857143,1.7498687997465787,0.018109227673121356,0.5571428571428572,0.44285714285714284
7,0.1,C_downstream,49,264.3469387755102,7.47663304230673,0.028283410721195393,0.5571428571428572,0.44285714285714284
8,0.1,A_entry,70,0.0,0.0,0.0,0.4857142857142857,0.5142857142857142
8,0.1,B_transition,68,96.67647058823529,1.8976857149339454,0.01962924073838964,0.4857142857142857,0.5142857142857142
8,0.1,C_downstream,45,265.5777777777778,8.476081088408955,0.03191562622181966,0.4857142857142857,0.5142857142857142
9,0.1,A_entry,70,0.0,0.0,0.0,0.5285714285714286,0.4714285714285714
9,0.1,B_transition,70,97.0,2.090796157311509,0.02155459955969025,0.5285714285714286,0.4714285714285714
9,0.1,C_downstream,46,272.7608695652174,11.95496037236117,0.04382945541775705,0.5285714285714286,0.4714285714285714
10,0.1,A_entry,70,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
10,0.1,B_transition,69,97.78260869565217,1.8639957487153058,0.019062651053807732,0.5714285714285714,0.42857142857142855
10,0.1,C_downstream,51,270.94117647058823,7.6885750858797675,0.028377285379824934,0.5714285714285714,0.42857142857142855
11,0.1,A_entry,70,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
11,0.1,B_transition,70,96.88571428571429,1.7851999259215212,0.018425832322798093,0.5714285714285714,0.42857142857142855
11,0.1,C_downstream,49,275.18367346938777,14.751926154951185,0.053607563155590426,0.5714285714285714,0.42857142857142855
12,0.1,A_entry,70,0.0,0.0,0.0,0.5571428571428572,0.44285714285714284
12,0.1,B_transition,70,96.82857142857142,2.0491909802332695,0.021163081825737305,0.5571428571428572,0.44285714285714284
12,0.1,C_downstream,46,262.39130434782606,3.991721111138844,0.015212855933031238,0.5571428571428572,0.44285714285714284
13,0.1,A_entry,70,0.0,0.0,0.0,0.44285714285714284,0.5571428571428572
13,0.1,B_transition,70,97.11428571428571,2.1350333362593603,0.021984750446692597,0.44285714285714284,0.5571428571428572
13,0.1,C_downstream,45,264.5777777777778,5.874573795940487,0.02220357977627438,0.44285714285714284,0.5571428571428572
14,0.1,A_entry,70,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
14,0.1,B_transition,70,97.05714285714286,1.779933500248288,0.018339026349145776,0.5714285714285714,0.42857142857142855
14,0.1,C_downstream,47,273.70212765957444,13.26796637180233,0.04847593434953601,0.5714285714285714,0.42857142857142855
15,0.1,A_entry,70,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857
15,0.1,B_transition,70,96.97142857142858,1.7806213086723295,0.0183623293467557,0.5142857142857142,0.4857142857142857
15,0.1,C_downstream,45,273.93333333333334,9.346181632683537,0.034118453270805864,0.5142857142857142,0.4857142857142857
16,0.1,A_entry,70,0.0,0.0,0.0,0.5285714285714286,0.4714285714285714
16,0.1,B_transition,70,97.24285714285715,1.9525493539452052,0.020079103096042137,0.5285714285714286,0.4714285714285714
16,0.1,C_downstream,48,263.9583333333333,5.852201627497884,0.02217092960685353,0.5285714285714286,0.4714285714285714
17,0.1,A_entry,70,0.0,0.0,0.0,0.5428571428571428,0.45714285714285713
17,0.1,B_transition,70,97.2,1.8330302779823358,0.01885833619303989,0.5428571428571428,0.45714285714285713
17,0.1,C_downstream,49,282.0204081632653,15.271007338729337,0.054148589593681476,0.5428571428571428,0.45714285714285713
18,0.1,A_entry,70,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857
18,0.1,B_transition,69,96.42028985507247,1.6277110905332393,0.016881416691060976,0.5142857142857142,0.4857142857142857
18,0.1,C_downstream,42,268.6190476190476,9.539273160272948,0.03551227377503744,0.5142857142857142,0.4857142857142857
19,0.1,A_entry,70,0.0,0.0,0.0,0.5428571428571428,0.45714285714285713
19,0.1,B_transition,70,97.4,2.086692529886882,0.021423947945230577,0.5428571428571428,0.45714285714285713
19,0.1,C_downstream,42,272.5952380952381,7.889292091513371,0.028941415655720684,0.5428571428571428,0.45714285714285713
0,0.3,A_entry,70,0.0,0.0,0.0,0.7714285714285715,0.22857142857142856
